,City,latitude,longitude,Tipo,Bedrooms,Bathrooms,Surface,Zone,Zone_Val,Price_USD,Price_m2_USD
3329,Ciudad de Guatemala,14.607,-90.469,42020,2,2,92.0,Zona 16,16,145000.0,1576.09
3330,Ciudad de Guatemala,14.584,-90.516,42020,2,1,76.0,Zona 14,14,154216.73,2029.17
3331,Ciudad de Guatemala,14.584,-90.516,42020,1,1,56.0,Zona 14,14,106462.75,1901.12
3332,Ciudad de Guatemala,14.584,-90.516,42020,1,1,39.0,Zona 14,14,67602.09,1733.39
3333,Ciudad de Guatemala,14.584,-90.516,42020,1,1,76.0,Zona 14,14,128528.5,1691.16
3334,Ciudad de Guatemala,14.584,-90.516,42020,3,2,91.0,Zona 14,14,166831.63,1833.31
3335,Ciudad de Guatemala,14.61,-90.483,42020,3,3,139.0,Zona 16,16,150000.0,1079.14
3336,Ciudad de Guatemala,14.597,-90.518,42021,8,4,515.0,Zona 9,9,1650000.0,3203.88
3338,Ciudad de Guatemala,14.607,-90.469,42020,3,1,72.0,Zona 16,16,130500.0,1812.5
3339,Ciudad de Guatemala,14.636,-90.51,42020,1,1,27.0,Zona 1,1,89000.0,3296.3
3340,Ciudad de Guatemala,14.588,-90.502,42020,3,2,114.0,Zona 10,10,209732.81,1839.76
3341,Ciudad de Guatemala,14.636,-90.51,42021,4,5,385.0,Zona 1,1,225490.2,585.69
3343,Ciudad de Guatemala,14.6,-90.56,42020,3,2,80.0,Zona 11,11,148483.66,1856.05
3344,Ciudad de Guatemala,14.64,-90.512,42020,1,1,46.0,Zona 1,1,89000.0,1934.78
3345,Ciudad de Guatemala,14.583,-90.516,42020,2,3,165.0,Zona 14,14,333900.0,2023.64
3346,Ciudad de Guatemala,14.607,-90.469,42021,3,2,236.0,Zona 16,16,252000.0,1067.8
3347,Ciudad de Guatemala,14.63,-90.515,42020,2,2,100.0,Zona 1,1,194000.0,1940.0
3348,Ciudad de Guatemala,14.63,-90.515,42021,4,5,400.0,Zona 1,1,350000.0,875.0
3349,Ciudad de Guatemala,14.63,-90.515,42021,3,3,300.0,Zona 1,1,390000.0,1300.0
3350,Ciudad de Guatemala,14.623,-90.549,42021,9,2,230.0,Zona 7,7,130718.95,568.34
3351,Ciudad de Guatemala,14.63,-90.515,42021,3,5,250.0,Zona 1,1,385000.0,1540.0
3352,Ciudad de Guatemala,14.623,-90.497,42020,3,2,133.0,Zona 5,5,169673.2,1275.74
3353,Ciudad de Guatemala,14.595,-90.495,42020,3,4,367.0,Zona 15,15,665000.0,1811.99
3354,Ciudad de Guatemala,14.595,-90.495,42021,4,5,460.0,Zona 15,15,695000.0,1510.87
3355,Ciudad de Guatemala,14.58,-90.53,42020,3,3,170.0,Zona 13,13,125000.0,735.29
3356,Ciudad de Guatemala,14.595,-90.495,42020,1,2,70.0,Zona 15,15,115000.0,1642.86
3357,Ciudad de Guatemala,14.584,-90.516,42020,2,3,175.0,Zona 14,14,265000.0,1514.29
3359,Ciudad de Guatemala,14.58,-90.53,42020,2,2,120.0,Zona 13,13,127450.98,1062.09
3360,Ciudad de Guatemala,14.588,-90.502,42020,1,1,82.0,Zona 10,10,173761.7,2119.05
3361,Ciudad de Guatemala,14.591,-90.492,42021,3,2,185.0,Zona 15,15,111111.11,600.6
3362,Ciudad de Guatemala,14.595,-90.495,42020,2,2,123.0,Zona 15,15,172274.0,1400.6
3363,Ciudad de Guatemala,14.6,-90.56,42020,2,2,117.0,Zona 11,11,125490.2,1072.57
3364,Ciudad de Guatemala,14.645,-90.538,42020,2,2,86.0,Zona 7,7,144258.43,1677.42
3365,Ciudad de Guatemala,14.607,-90.469,42021,3,3,300.0,Zona 16,16,365000.0,1216.67
3368,Ciudad de Guatemala,14.656,-90.515,42021,4,2,160.0,Zona 2,2,160000.0,1000.0
3369,Ciudad de Guatemala,14.666,-90.508,42020,3,2,95.0,Zona 2,2,95032.68,1000.34
3370,Ciudad de Guatemala,14.589,-90.486,42020,2,2,100.0,Zona 15,15,156000.0,1560.0
3371,Ciudad de Guatemala,14.579,-90.524,42020,2,2,105.0,Zona 14,14,175000.0,1666.67
3372,Ciudad de Guatemala,14.591,-90.492,42021,4,4,560.0,Zona 15,15,375000.0,669.64
3373,Ciudad de Guatemala,14.636,-90.51,42021,5,3,458.0,Zona 1,1,215000.0,469.43
3374,Ciudad de Guatemala,14.645,-90.538,42021,4,3,360.0,Zona 7,7,320261.44,889.62
3375,Ciudad de Guatemala,14.58,-90.53,42021,3,3,390.0,Zona 13,13,235000.0,602.56
3376,Ciudad de Guatemala,14.607,-90.52,42020,2,2,145.0,Zona 9,9,120000.0,827.59
3377,Ciudad de Guatemala,14.595,-90.495,42020,3,2,123.0,Zona 15,15,215000.0,1747.97
3378,Ciudad de Guatemala,14.653,-90.514,42020,2,1,50.0,Zona 1,1,15686.27,313.73
3380,Ciudad de Guatemala,14.588,-90.502,42021,3,2,388.0,Zona 10,10,535000.0,1378.87
3382,Ciudad de Guatemala,14.6,-90.56,42020,3,2,90.0,Zona 11,11,137254.9,1525.05
3383,Ciudad de Guatemala,14.594,-90.503,42020,3,3,250.0,Zona 10,10,499000.0,1996.0
3384,Ciudad de Guatemala,14.591,-90.492,42020,3,3,119.7,Zona 15,15,278000.0,2322.47
3385,Ciudad de Guatemala,14.599,-90.51,42020,3,3,212.0,Zona 10,10,370000.0,1745.28
3386,Ciudad de Guatemala,14.666,-90.508,42020,3,2,92.0,Zona 2,2,128104.58,1392.44
3387,Ciudad de Guatemala,14.58,-90.53,42020,3,3,170.0,Zona 13,13,179000.0,1052.94
3388,Ciudad de Guatemala,14.595,-90.495,42020,2,3,148.0,Zona 15,15,225000.0,1520.27
3389,Ciudad de Guatemala,14.584,-90.516,42020,3,3,230.0,Zona 14,14,265000.0,1152.17
3390,Ciudad de Guatemala,14.622,-90.518,42021,3,0,157.0,Zona 4,4,253000.0,1611.46
3391,Ciudad de Guatemala,14.622,-90.518,42020,2,0,91.0,Zona 4,4,122120.0,1341.98
3392,Ciudad de Guatemala,14.622,-90.518,42021,4,0,540.0,Zona 4,4,325000.0,601.85
3393,Ciudad de Guatemala,14.622,-90.518,42020,1,0,42.0,Zona 4,4,94400.0,2247.62
3394,Ciudad de Guatemala,14.622,-90.518,42020,2,0,75.0,Zona 4,4,177000.0,2360.0
3395,Ciudad de Guatemala,14.622,-90.518,42020,2,0,83.0,Zona 4,4,152140.0,1833.01
3396,Ciudad de Guatemala,14.622,-90.518,42020,1,0,32.0,Zona 4,4,62880.0,1965.0
3397,Ciudad de Guatemala,14.622,-90.518,42020,2,0,170.0,Zona 4,4,125000.0,735.29
3398,Ciudad de Guatemala,14.622,-90.518,42021,3,0,315.0,Zona 4,4,295000.0,936.51
3399,Ciudad de Guatemala,14.622,-90.518,42020,1,0,88.0,Zona 4,4,186095.0,2114.72
3400,Ciudad de Guatemala,14.58,-90.53,42020,2,2,120.0,Zona 13,13,125000.0,1041.67
3401,Ciudad de Guatemala,14.595,-90.521,42021,4,2,288.0,Zona 9,9,165000.0,572.92
3402,Ciudad de Guatemala,14.619,-90.517,42020,3,2,65.0,Zona 4,4,124017.65,1907.96
3410,Ciudad de Guatemala,14.611,-90.488,42020,3,3,244.0,Zona 16,16,510000.0,2090.16
3411,Ciudad de Guatemala,14.591,-90.492,42020,2,2,106.0,Zona 15,15,200000.0,1886.79
3412,Ciudad de Guatemala,14.595,-90.495,42020,3,3,137.93,Zona 15,15,183791.0,1332.49
3413,Ciudad de Guatemala,14.595,-90.495,42020,3,3,189.96,Zona 15,15,252093.0,1327.08
3414,Ciudad de Guatemala,14.595,-90.495,42020,2,2,123.77,Zona 15,15,172274.0,1391.89
3415,Ciudad de Guatemala,14.595,-90.495,42020,2,2,100.48,Zona 15,15,139273.0,1386.08
3417,Ciudad de Guatemala,14.588,-90.502,42020,2,2,109.0,Zona 10,10,175000.0,1605.5
3418,Ciudad de Guatemala,14.58,-90.53,42020,3,3,220.0,Zona 13,13,220000.0,1000.0
3419,Ciudad de Guatemala,14.595,-90.495,42020,3,3,260.0,Zona 15,15,419500.0,1613.46
3420,Ciudad de Guatemala,14.639,-90.51,42021,4,4,175.0,Zona 1,1,326797.39,1867.41
3421,Ciudad de Guatemala,14.639,-90.51,42020,2,2,67.0,Zona 1,1,90849.67,1355.97
3422,Ciudad de Guatemala,14.591,-90.492,42020,2,2,124.0,Zona 15,15,176470.59,1423.15
3423,Ciudad de Guatemala,14.591,-90.492,42021,3,4,226.0,Zona 15,15,169281.05,749.03
3424,Ciudad de Guatemala,14.591,-90.492,42021,3,4,226.0,Zona 15,15,163398.69,723.0
3425,Ciudad de Guatemala,14.604,-90.559,42020,2,1,66.0,Zona 11,11,99346.67,1505.25
3427,Ciudad de Guatemala,14.666,-90.508,42021,8,3,450.0,Zona 2,2,156862.75,348.58
3428,Ciudad de Guatemala,14.595,-90.495,42020,3,4,460.0,Zona 15,15,1350000.0,2934.78
3429,Ciudad de Guatemala,14.639,-90.51,42020,1,1,58.78,Zona 1,1,104000.0,1769.31
3430,Ciudad de Guatemala,14.579,-90.518,42020,2,2,108.29,Zona 14,14,168000.0,1551.39
3431,Ciudad de Guatemala,14.595,-90.504,42020,1,1,70.85,Zona 10,10,96015.0,1355.19
3432,Ciudad de Guatemala,14.595,-90.495,42020,3,4,390.0,Zona 15,15,735000.0,1884.62
3434,Ciudad de Guatemala,14.579,-90.518,42020,1,1,107.0,Zona 14,14,135000.0,1261.68
3435,Ciudad de Guatemala,14.607,-90.47,42020,3,2,120.0,Zona 16,16,263000.0,2191.67
3437,Ciudad de Guatemala,14.595,-90.521,42021,3,2,150.0,Zona 9,9,117647.06,784.31
3438,Ciudad de Guatemala,14.595,-90.521,42021,3,2,325.0,Zona 9,9,330000.0,1015.38
3439,Ciudad de Guatemala,14.595,-90.521,42021,4,2,300.0,Zona 9,9,230000.0,766.67
3440,Ciudad de Guatemala,14.602,-90.495,42021,3,3,280.0,Zona 15,15,476000.0,1700.0
3441,Ciudad de Guatemala,14.584,-90.516,42020,3,3,214.05,Zona 14,14,295000.0,1378.18
3442,Ciudad de Guatemala,14.584,-90.516,42020,2,3,198.902,Zona 14,14,295000.0,1483.14
3443,Ciudad de Guatemala,14.584,-90.516,42020,1,2,86.44,Zona 14,14,195000.0,2255.9
3444,Ciudad de Guatemala,14.584,-90.516,42020,2,2,191.0,Zona 14,14,295000.0,1544.5
3445,Ciudad de Guatemala,14.584,-90.516,42021,2,3,478.0,Zona 14,14,1600000.0,3347.28
3447,Ciudad de Guatemala,14.624,-90.499,42020,2,2,100.0,Zona 5,5,128267.97,1282.68
3448,Ciudad de Guatemala,14.668,-90.508,42020,3,2,140.0,Zona 2,2,208000.0,1485.71
3449,Ciudad de Guatemala,14.577,-90.529,42020,1,1,35.0,Zona 13,13,109022.61,3114.93
3450,Ciudad de Guatemala,14.668,-90.508,42020,3,2,66.0,Zona 2,2,126344.05,1914.3
3451,Ciudad de Guatemala,14.668,-90.508,42020,2,1,46.0,Zona 2,2,93739.08,2037.81
3452,Ciudad de Guatemala,14.668,-90.508,42020,1,1,29.0,Zona 2,2,69285.36,2389.15
3453,Ciudad de Guatemala,14.577,-90.529,42020,2,1,62.0,Zona 13,13,172500.0,2782.26
3454,Ciudad de Guatemala,14.668,-90.508,42020,3,2,75.0,Zona 2,2,143000.0,1906.67
3455,Ciudad de Guatemala,14.577,-90.529,42020,1,2,82.0,Zona 13,13,197800.0,2412.2
3456,Ciudad de Guatemala,14.577,-90.529,42020,3,2,86.0,Zona 13,13,218000.0,2534.88
3457,Ciudad de Guatemala,14.607,-90.469,42020,2,2,85.0,Zona 16,16,84500.0,994.12
3458,Ciudad de Guatemala,14.595,-90.495,42020,3,4,270.0,Zona 15,15,305000.0,1129.63
3459,Ciudad de Guatemala,14.595,-90.495,42020,2,2,95.0,Zona 15,15,157000.0,1652.63
3461,Ciudad de Guatemala,14.588,-90.502,42020,3,2,351.0,Zona 10,10,900000.0,2564.1
3462,Ciudad de Guatemala,14.6,-90.56,42021,4,2,200.0,Zona 11,11,145000.0,725.0
3463,Ciudad de Guatemala,14.607,-90.47,42021,5,3,450.0,Zona 16,16,510000.0,1133.33
3464,Ciudad de Guatemala,14.595,-90.521,42021,4,2,465.0,Zona 9,9,550000.0,1182.8
3465,Ciudad de Guatemala,14.588,-90.502,42020,2,1,95.0,Zona 10,10,248704.0,2617.94
3466,Ciudad de Guatemala,14.645,-90.538,42020,1,1,68.0,Zona 7,7,82000.0,1205.88
3468,Ciudad de Guatemala,14.595,-90.521,42021,4,3,350.0,Zona 9,9,265000.0,757.14
3469,Ciudad de Guatemala,14.595,-90.521,42021,3,2,340.0,Zona 9,9,335000.0,985.29
3470,Ciudad de Guatemala,14.595,-90.495,42021,5,3,250.0,Zona 15,15,860000.0,3440.0
3471,Ciudad de Guatemala,14.607,-90.47,42020,3,3,244.0,Zona 16,16,197000.0,807.38
3472,Ciudad de Guatemala,14.61,-90.485,42020,2,2,85.0,Zona 16,16,214000.0,2517.65
3473,Ciudad de Guatemala,14.583,-90.515,42020,2,2,106.0,Zona 14,14,175090.0,1651.79
3474,Ciudad de Guatemala,14.6,-90.56,42020,3,2,104.0,Zona 11,11,137254.9,1319.76
3475,Mixco,14.637,-90.563,42021,3,1,392.0,Zona 3 de Mixco,3,183006.54,466.85
3476,Ciudad de Guatemala,14.607,-90.47,42021,4,3,470.0,Zona 16,16,428000.0,910.64
3477,Ciudad de Guatemala,14.607,-90.47,42020,3,3,283.0,Zona 16,16,650000.0,2296.82
3478,Ciudad de Guatemala,14.607,-90.47,42021,4,2,260.0,Zona 16,16,220000.0,846.15
3479,Ciudad de Guatemala,14.595,-90.495,42020,2,1,105.0,Zona 15,15,239913.0,2284.89
3480,Ciudad de Guatemala,14.595,-90.495,42021,3,2,388.0,Zona 15,15,685000.0,1765.46
3481,Ciudad de Guatemala,14.607,-90.469,42021,4,4,350.0,Zona 16,16,600000.0,1714.29
3482,Ciudad de Guatemala,14.645,-90.538,42021,4,3,351.0,Zona 7,7,307189.54,875.18
3483,Ciudad de Guatemala,14.588,-90.502,42020,3,2,196.0,Zona 10,10,215000.0,1096.94
3485,Ciudad de Guatemala,14.591,-90.492,42020,3,4,290.0,Zona 15,15,355000.0,1224.14
3486,Ciudad de Guatemala,14.591,-90.505,42020,3,4,136.0,Zona 10,10,223397.0,1642.62
3487,Ciudad de Guatemala,14.591,-90.505,42020,2,3,107.0,Zona 10,10,182930.0,1709.63
3488,Ciudad de Guatemala,14.578,-90.5,42020,2,2,80.0,Zona 15,15,145000.0,1812.5
3489,Ciudad de Guatemala,14.584,-90.519,42020,2,3,272.0,Zona 14,14,437500.0,1608.46
3490,Ciudad de Guatemala,14.578,-90.5,42020,3,2,101.0,Zona 15,15,190000.0,1881.19
3491,Ciudad de Guatemala,14.59,-90.505,42020,2,2,80.0,Zona 10,10,110000.0,1375.0
3492,Ciudad de Guatemala,14.611,-90.563,42020,2,2,111.0,Zona 11,11,183000.0,1648.65
3493,Ciudad de Guatemala,14.591,-90.492,42020,3,2,144.0,Zona 15,15,235000.0,1631.94
3494,Ciudad de Guatemala,14.588,-90.502,42021,3,3,180.0,Zona 10,10,390000.0,2166.67
3495,Ciudad de Guatemala,14.584,-90.516,42021,3,3,403.0,Zona 14,14,850000.0,2109.18
3496,Ciudad de Guatemala,14.588,-90.502,42021,3,3,455.0,Zona 10,10,485000.0,1065.93
3497,Ciudad de Guatemala,14.579,-90.518,42020,3,3,182.0,Zona 14,14,250000.0,1373.63
3498,Ciudad de Guatemala,14.595,-90.521,42021,4,4,260.0,Zona 9,9,196000.0,753.85
3499,Ciudad de Guatemala,14.584,-90.516,42020,1,2,87.0,Zona 14,14,210000.0,2413.79
3501,Ciudad de Guatemala,14.607,-90.469,42020,2,2,111.0,Zona 16,16,117000.0,1054.05
3503,Ciudad de Guatemala,14.608,-90.47,42020,1,1,48.0,Zona 16,16,107843.79,2246.75
3504,Ciudad de Guatemala,14.634,-90.506,42021,3,3,175.13,Zona 1,1,93137.25,531.82
3505,Ciudad de Guatemala,14.634,-90.506,42021,4,3,172.53,Zona 1,1,83594.77,484.52
3506,Ciudad de Guatemala,14.591,-90.503,42020,2,4,180.0,Zona 10,10,325000.0,1805.56
3507,Ciudad de Guatemala,14.595,-90.521,42021,3,2,170.0,Zona 9,9,185000.0,1088.24
3509,Ciudad de Guatemala,14.584,-90.516,42020,2,1,165.0,Zona 14,14,333900.0,2023.64
3511,Ciudad de Guatemala,14.61,-90.483,42020,3,2,292.0,Zona 16,16,475000.0,1626.71
3512,Ciudad de Guatemala,14.589,-90.486,42020,3,3,138.0,Zona 15,15,206000.0,1492.75
3514,Ciudad de Guatemala,14.581,-90.516,42020,3,3,218.0,Zona 14,14,395000.0,1811.93
3515,Ciudad de Guatemala,14.61,-90.483,42021,4,2,260.0,Zona 16,16,275000.0,1057.69
3516,Ciudad de Guatemala,14.597,-90.507,42021,4,4,520.0,Zona 10,10,875000.0,1682.69
3517,Ciudad de Guatemala,14.607,-90.469,42020,2,3,125.0,Zona 16,16,175000.0,1400.0
3518,Ciudad de Guatemala,14.584,-90.516,42020,2,3,147.0,Zona 14,14,339360.0,2308.57
3519,Ciudad de Guatemala,14.61,-90.483,42021,4,4,500.0,Zona 16,16,875000.0,1750.0
3520,Ciudad de Guatemala,14.591,-90.492,42020,1,1,55.0,Zona 15,15,150000.0,2727.27
3522,Ciudad de Guatemala,14.595,-90.504,42020,3,3,116.0,Zona 10,10,255000.0,2198.28
3523,Ciudad de Guatemala,14.595,-90.504,42020,2,2,117.0,Zona 10,10,210000.0,1794.87
3524,Ciudad de Guatemala,14.639,-90.51,42021,2,2,70.0,Zona 1,1,80837.39,1154.82
3525,Ciudad de Guatemala,14.63,-90.515,42020,3,3,143.0,Zona 1,1,175000.0,1223.78
3526,Ciudad de Guatemala,14.61,-90.483,42021,4,5,230.0,Zona 16,16,202614.38,880.93
3527,Ciudad de Guatemala,14.591,-90.492,42021,3,2,420.0,Zona 15,15,299000.0,711.9
3528,Ciudad de Guatemala,14.607,-90.52,42021,4,3,330.0,Zona 9,9,395000.0,1196.97
3529,Ciudad de Guatemala,14.591,-90.492,42021,3,2,160.0,Zona 15,15,225000.0,1406.25
3530,Ciudad de Guatemala,14.594,-90.512,42020,3,2,130.0,Zona 10,10,225000.0,1730.77
3532,Ciudad de Guatemala,14.624,-90.552,42021,9,3,250.0,Zona 7,7,130000.0,520.0
3533,Ciudad de Guatemala,14.653,-90.506,42020,1,1,37.0,Zona 2,2,70326.8,1900.72
3534,Ciudad de Guatemala,14.612,-90.484,42020,3,3,130.0,Zona 16,16,196000.0,1507.69
3535,Ciudad de Guatemala,14.595,-90.493,42021,3,5,250.0,Zona 15,15,375000.0,1500.0
3536,Ciudad de Guatemala,14.596,-90.51,42020,2,2,105.12,Zona 10,10,177300.0,1686.64
3537,Ciudad de Guatemala,14.639,-90.514,42021,4,5,330.0,Zona 1,1,405228.76,1227.97
3538,Ciudad de Guatemala,14.603,-90.544,42021,4,2,230.0,Zona 11,11,183006.54,795.68
3539,Ciudad de Guatemala,14.659,-90.503,42021,4,3,355.0,Zona 2,2,390000.0,1098.59
3540,Ciudad de Guatemala,14.618,-90.514,42020,1,1,38.0,Zona 4,4,90750.0,2388.16
3541,Ciudad de Guatemala,14.579,-90.518,42020,3,2,136.0,Zona 14,14,230000.0,1691.18
3543,Ciudad de Guatemala,14.586,-90.506,42020,3,4,160.0,Zona 10,10,240000.0,1500.0
3544,Ciudad de Guatemala,14.604,-90.559,42021,5,4,485.0,Zona 11,11,440000.0,907.22
3545,Ciudad de Guatemala,14.595,-90.504,42021,4,4,315.0,Zona 10,10,350000.0,1111.11
3546,Ciudad de Guatemala,14.61,-90.483,42021,3,2,254.0,Zona 16,16,220000.0,866.14
3547,Ciudad de Guatemala,14.635,-90.541,42021,4,2,247.0,Zona 7,7,68627.45,277.84
3550,Ciudad de Guatemala,14.574,-90.522,42020,3,4,390.0,Zona 14,14,735000.0,1884.62
3551,Ciudad de Guatemala,14.581,-90.549,42021,3,2,178.0,Zona 12,12,178000.0,1000.0
3552,Ciudad de Guatemala,14.598,-90.507,42020,3,5,351.0,Zona 10,10,825000.0,2350.43
3553,Ciudad de Guatemala,14.582,-90.513,42020,2,2,80.0,Zona 14,14,145000.0,1812.5
3554,Ciudad de Guatemala,14.598,-90.507,42020,3,3,180.0,Zona 10,10,308500.0,1713.89
3555,Ciudad de Guatemala,14.598,-90.507,42020,2,3,155.0,Zona 10,10,235000.0,1516.13
3556,Ciudad de Guatemala,14.598,-90.507,42020,3,2,101.0,Zona 10,10,227000.0,2247.52
3557,Ciudad de Guatemala,14.608,-90.47,42021,4,3,709.0,Zona 16,16,285000.0,401.97
3558,Ciudad de Guatemala,14.63,-90.515,42021,4,3,401.0,Zona 1,1,243137.25,606.33
3559,Ciudad de Guatemala,14.607,-90.469,42021,4,5,588.81,Zona 16,16,795000.0,1350.18
3560,Ciudad de Guatemala,14.584,-90.516,42020,4,2,300.0,Zona 14,14,315000.0,1050.0
3561,Ciudad de Guatemala,14.584,-90.516,42020,3,3,320.0,Zona 14,14,395000.0,1234.38
3562,Ciudad de Guatemala,14.595,-90.495,42020,3,2,130.0,Zona 15,15,235000.0,1807.69
3563,Ciudad de Guatemala,14.629,-90.55,42021,5,2,225.0,Zona 7,7,195424.84,868.55
3564,Ciudad de Guatemala,14.581,-90.545,42021,4,3,136.0,Zona 12,12,179738.56,1321.61
3565,Ciudad de Guatemala,14.599,-90.509,42020,2,3,170.0,Zona 10,10,289000.0,1700.0
3566,Ciudad de Guatemala,14.588,-90.502,42020,2,2,107.0,Zona 10,10,195000.0,1822.43
3567,Ciudad de Guatemala,14.636,-90.51,42020,1,1,46.0,Zona 1,1,89000.0,1934.78
3568,Ciudad de Guatemala,14.607,-90.52,42020,3,2,150.0,Zona 9,9,190000.0,1266.67
3569,Ciudad de Guatemala,14.598,-90.507,42020,2,2,120.0,Zona 10,10,260000.0,2166.67
3570,Ciudad de Guatemala,14.573,-90.525,42020,3,3,200.0,Zona 13,13,128000.0,640.0
3571,Ciudad de Guatemala,14.595,-90.504,42021,4,5,600.0,Zona 10,10,960000.0,1600.0
3572,Ciudad de Guatemala,14.586,-90.498,42021,3,2,679.0,Zona 15,15,420000.0,618.56
3573,Ciudad de Guatemala,14.582,-90.507,42020,3,2,84.0,Zona 14,14,132500.0,1577.38
3574,Ciudad de Guatemala,14.642,-90.549,42021,5,2,247.0,Zona 7,7,200653.59,812.36
3575,Ciudad de Guatemala,14.591,-90.492,42020,1,1,56.0,Zona 15,15,107000.0,1910.71
3576,Ciudad de Guatemala,14.592,-90.501,42020,4,4,332.0,Zona 10,10,625000.0,1882.53
3577,Ciudad de Guatemala,14.584,-90.516,42020,2,2,152.0,Zona 14,14,93000.0,611.84
3578,Ciudad de Guatemala,14.642,-90.513,42020,2,1,64.0,Zona 1,1,29411.76,459.56
3579,Ciudad de Guatemala,14.595,-90.504,42021,3,4,235.0,Zona 10,10,290000.0,1234.04
3580,Ciudad de Guatemala,14.594,-90.492,42020,2,2,83.0,Zona 15,15,99346.41,1196.94
3581,Ciudad de Guatemala,14.626,-90.496,42020,3,2,110.0,Zona 5,5,140000.0,1272.73
3582,Ciudad de Guatemala,14.618,-90.552,42021,3,1,95.0,Zona 11,11,153594.77,1616.79
3583,Ciudad de Guatemala,14.604,-90.556,42020,3,2,96.0,Zona 11,11,189000.0,1968.75
3586,Ciudad de Guatemala,14.628,-90.494,42021,7,3,240.48,Zona 5,5,220915.03,918.64
3587,Ciudad de Guatemala,14.591,-90.492,42021,3,2,670.0,Zona 15,15,599000.0,894.03
3588,Ciudad de Guatemala,14.6,-90.56,42020,3,2,97.0,Zona 11,11,170720.26,1760.0
3589,Ciudad de Guatemala,14.6,-90.56,42020,1,1,58.0,Zona 11,11,98725.49,1702.16
3590,Ciudad de Guatemala,14.639,-90.51,42021,3,2,200.0,Zona 1,1,128836.6,644.18
3591,Ciudad de Guatemala,14.595,-90.504,42020,3,2,170.0,Zona 10,10,370000.0,2176.47
3592,Ciudad de Guatemala,14.603,-90.51,42020,3,4,300.0,Zona 10,10,850000.0,2833.33
3593,Ciudad de Guatemala,14.636,-90.51,42020,0,1,36.0,Zona 1,1,78431.37,2178.65
3594,Ciudad de Guatemala,14.636,-90.51,42020,1,1,31.0,Zona 1,1,73000.0,2354.84
3595,Ciudad de Guatemala,14.595,-90.556,42021,5,5,327.0,Zona 11,11,875000.0,2675.84
3597,Ciudad de Guatemala,14.595,-90.521,42021,4,4,430.0,Zona 9,9,370000.0,860.47
3598,Ciudad de Guatemala,14.595,-90.521,42021,3,3,350.0,Zona 9,9,335000.0,957.14
3599,Ciudad de Guatemala,14.607,-90.47,42021,3,3,270.0,Zona 16,16,220261.44,815.78
3600,Ciudad de Guatemala,14.635,-90.541,42021,4,3,250.0,Zona 7,7,155555.56,622.22
3601,Ciudad de Guatemala,14.579,-90.518,42021,4,4,458.0,Zona 14,14,260000.0,567.69
3602,Ciudad de Guatemala,14.595,-90.495,42020,2,2,100.0,Zona 15,15,139273.0,1392.73
3603,Ciudad de Guatemala,14.604,-90.559,42020,3,2,100.0,Zona 11,11,163398.69,1633.99
3604,Ciudad de Guatemala,14.604,-90.559,42021,4,4,401.0,Zona 11,11,241830.07,603.07
3605,Ciudad de Guatemala,14.588,-90.502,42020,2,2,118.0,Zona 10,10,165000.0,1398.31
3606,Ciudad de Guatemala,14.592,-90.493,42020,3,3,143.0,Zona 15,15,245000.0,1713.29
3607,Ciudad de Guatemala,14.609,-90.487,42020,2,3,125.0,Zona 16,16,275000.0,2200.0
3608,Ciudad de Guatemala,14.588,-90.49,42020,2,3,153.0,Zona 15,15,300000.0,1960.78
3609,Ciudad de Guatemala,14.586,-90.485,42020,2,3,198.0,Zona 15,15,320000.0,1616.16
3610,Ciudad de Guatemala,14.603,-90.549,42021,5,2,290.0,Zona 11,11,366013.07,1262.11
3611,Ciudad de Guatemala,14.58,-90.53,42021,3,4,242.0,Zona 13,13,300000.0,1239.67
3612,Ciudad de Guatemala,14.59,-90.504,42020,2,3,196.0,Zona 10,10,220000.0,1122.45
3613,Ciudad de Guatemala,14.619,-90.562,42021,4,6,600.0,Zona 11,11,1500000.0,2500.0
3614,Ciudad de Guatemala,14.608,-90.486,42020,2,3,244.37,Zona 16,16,513200.0,2100.09
3615,Ciudad de Guatemala,14.595,-90.504,42020,2,3,160.0,Zona 10,10,285000.0,1781.25
3616,Ciudad de Guatemala,14.595,-90.504,42020,3,4,296.0,Zona 10,10,515000.0,1739.86
3618,Ciudad de Guatemala,14.607,-90.469,42021,3,4,177.0,Zona 16,16,192500.0,1087.57
3619,Ciudad de Guatemala,14.598,-90.507,42020,2,3,250.0,Zona 10,10,499000.0,1996.0
3620,Ciudad de Guatemala,14.606,-90.547,42021,7,5,300.0,Zona 11,11,350000.0,1166.67
3621,Ciudad de Guatemala,14.61,-90.555,42021,10,3,260.0,Zona 11,11,175000.0,673.08
3622,Ciudad de Guatemala,14.58,-90.53,42020,1,1,43.0,Zona 13,13,79956.0,1859.44
3623,Ciudad de Guatemala,14.6,-90.56,42020,1,1,49.0,Zona 11,11,90392.16,1844.74
3624,Ciudad de Guatemala,14.607,-90.469,42021,4,3,312.0,Zona 16,16,369945.0,1185.72
3625,Ciudad de Guatemala,14.584,-90.516,42020,3,2,125.0,Zona 14,14,160000.0,1280.0
3626,Ciudad de Guatemala,14.607,-90.469,42021,4,2,250.0,Zona 16,16,230000.0,920.0
3627,Ciudad de Guatemala,14.592,-90.506,42021,3,3,455.0,Zona 10,10,475000.0,1043.96
3628,Ciudad de Guatemala,14.595,-90.504,42020,2,2,121.0,Zona 10,10,220000.0,1818.18
