revision,price_usd,zona,created_at_first,created_at,days_old,number_of_bedrooms,number_of_bathrooms,m2,latitude,longitude
8,217500,Zona 15,3/20/20,3/20/20,0.00,3.00,5.00,260.00,14.563,-90.47
7,155000,Zona 16,3/18/20,5/11/20,54.00,2.00,2.00,100.00,14.607,-90.469
9,101299,Zona 14,12/18/19,3/18/20,91.00,3.00,3.00,128.00,14.563,-90.499
7,525000,Zona 16,3/18/20,5/12/20,55.00,3.00,3.00,265.00,14.607,-90.469
153,355000,Zona 16,3/18/20,6/3/20,77.00,4.00,4.00,271.00,14.609,-90.469
5,510000,Zona 14,3/17/20,3/17/20,0.00,4.00,5.00,496.00,14.552,-90.466
9,180000,Zona 15,12/13/19,3/17/20,95.00,4.00,4.00,270.00,14.575,-90.48
147,355000,Zona 16,3/17/20,6/3/20,78.00,4.00,4.00,271.00,14.608,-90.468
9,845000,Zona 16,9/11/19,3/13/20,184.00,4.00,3.00,544.00,14.607,-90.47
9,275000,Zona 15,9/11/19,3/13/20,184.00,4.00,2.00,300.00,14.573,-90.481
9,390000,Zona 16,9/10/19,3/13/20,185.00,3.00,2.00,385.00,14.607,-90.47
11,170000,Zona 15,9/12/19,3/13/20,183.00,4.00,2.00,250.00,14.575,-90.48
8,500000,Zona 16,6/19/19,3/13/20,268.00,3.00,3.00,512.00,14.607,-90.47
5,220000,Zona 16,3/13/20,3/13/20,0.00,4.00,3.00,240.00,14.607,-90.469
165,205000,Zona 16,3/12/20,6/3/20,83.00,5.00,5.00,230.00,14.604,-90.451
5,181818,Zona 16,3/10/20,3/11/20,1.00,4.00,2.00,240.00,14.606,-90.472
7,201299,Zona 16,3/11/20,3/11/20,0.00,4.00,5.00,231.00,14.601,-90.452
6,259740,Zona 16,3/11/20,3/11/20,0.00,4.00,4.00,205.00,14.607,-90.469
7,335000,Zona 15,7/22/19,3/11/20,233.00,3.00,3.00,350.00,14.575,-90.48
7,230000,Zona 15,7/23/19,3/11/20,232.00,3.00,4.00,253.00,14.575,-90.48
8,193506,Zona 16,7/23/19,3/11/20,232.00,3.00,3.00,200.00,14.607,-90.469
7,485000,Zona 15,7/23/19,3/11/20,232.00,4.00,4.00,550.00,14.575,-90.48
13,365000,Zona 15,11/22/19,3/10/20,109.00,3.00,3.00,450.00,14.575,-90.48
5,155195,Zona 16,3/10/20,3/10/20,0.00,3.00,3.00,168.00,14.607,-90.469
5,165000,Zona 15,3/5/20,3/5/20,0.00,3.00,3.00,215.00,14.575,-90.48
7,120000,Zona 16,3/18/19,4/29/20,408.00,1.00,1.00,47.00,14.607,-90.469
214,265000,Zona 15,2/18/20,6/3/20,106.00,3.00,4.00,225.00,14.577,-90.481
277,499000,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,533.00,14.608,-90.468
275,108096,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,106.00,14.604,-90.449
344,504931,Zona 15,1/16/20,6/3/20,139.00,3.00,4.00,496.00,14.561,-90.46
343,535000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,415.00,14.608,-90.468
339,435000,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,320.00,14.608,-90.468
343,124244,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,106.00,14.607,-90.471
343,124000,Zona 16,1/16/20,6/3/20,139.00,3.00,1.00,72.00,14.594,-90.457
343,205195,Zona 16,1/16/20,6/3/20,139.00,3.00,5.00,233.00,14.604,-90.453
343,785000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,588.00,14.607,-90.471
343,199500,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,144.00,14.594,-90.453
341,870000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,427.00,14.608,-90.468
343,141338,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,106.00,14.598,-90.454
343,630000,Zona 15,1/16/20,6/3/20,139.00,4.00,4.00,480.00,14.566,-90.455
343,110000,Zona 14,1/16/20,6/3/20,139.00,1.00,1.00,113.00,14.568,-90.498
10,510000,Zona 16,1/27/20,5/28/20,122.00,3.00,4.00,500.00,14.571,-90.47
6,70779,Zona 17,5/20/20,5/20/20,0.00,3.00,2.00,80.00,14.652,-90.464
5,70779,Zona 17,5/20/20,5/20/20,0.00,3.00,2.00,82.00,14.652,-90.464
342,110390,Zona 17,1/16/20,6/3/20,139.00,3.00,3.00,134.00,14.645,-90.459
5,201299,Zona 16,4/20/20,4/20/20,0.00,4.00,5.00,230.00,14.604,-90.452
9,1400000,Zona 16,4/14/20,4/14/20,0.00,6.00,5.00,500.00,14.607,-90.469
13,350000,Zona 14,2/12/20,5/11/20,89.00,3.00,4.00,250.00,14.562,-90.478
5,142857,Zona 16,3/31/20,3/31/20,0.00,3.00,2.00,150.00,14.616,-90.458
14,97403,Zona 17,12/3/19,3/26/20,114.00,4.00,3.00,121.00,14.648,-90.453
9,127000,Zona 16,3/19/20,5/1/20,43.00,3.00,0.00,200.00,14.568,-90.457
11,225000,Zona 14,3/19/20,5/1/20,43.00,4.00,5.00,264.00,14.564,-90.479
9,250000,Zona 14,3/19/20,5/1/20,43.00,2.00,2.00,150.00,14.564,-90.479
5,34416,,3/16/20,3/16/20,0.00,2.00,1.00,51.00,14.634,-90.506
7,850000,Zona 14,3/16/20,3/16/20,0.00,4.00,5.00,860.00,14.569,-90.487
4,245000,Zona 17,3/16/20,3/16/20,0.00,4.00,4.00,242.00,14.631,-90.462
4,128571,Zona 17,3/15/20,3/15/20,0.00,4.00,3.00,110.00,14.649,-90.454
7,525000,Zona 15,7/23/19,3/11/20,232.00,5.00,5.00,561.00,14.575,-90.48
5,550000,Zona 16,3/11/20,3/11/20,0.00,4.00,5.00,440.00,14.606,-90.472
5,500000,Zona 16,8/20/19,3/10/20,203.00,3.00,2.00,515.00,14.607,-90.47
9,168831,Zona 16,11/26/19,3/10/20,105.00,3.00,4.00,195.00,14.607,-90.469
5,310000,Zona 16,3/10/20,3/10/20,0.00,4.00,5.00,330.00,14.607,-90.469
5,188312,Zona 16,3/10/20,3/10/20,0.00,5.00,4.00,330.00,14.607,-90.469
10,260000,Zona 16,11/22/19,3/8/20,107.00,3.00,3.00,220.00,14.601,-90.452
10,185000,Zona 17,12/5/19,3/8/20,94.00,3.00,2.00,180.00,14.633,-90.458
9,570000,Zona 16,1/23/20,4/23/20,91.00,4.00,3.00,470.00,14.599,-90.455
265,1500000,Zona 15,1/23/20,6/3/20,132.00,4.00,5.00,650.00,14.566,-90.484
269,240000,Zona 15,1/23/20,6/3/20,132.00,3.00,3.00,248.00,14.573,-90.483
275,243506,Zona 15,1/16/20,6/3/20,139.00,2.00,3.00,154.00,14.562,-90.476
275,121824,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,106.00,14.604,-90.449
278,300060,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,196.00,14.566,-90.477
277,233001,Zona 15,1/16/20,6/3/20,139.00,3.00,4.00,162.00,14.566,-90.477
278,118000,Zona 16,1/16/20,6/3/20,139.00,3.00,2.00,72.00,14.595,-90.453
341,160000,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,132.00,14.595,-90.458
343,117375,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,106.00,14.599,-90.453
346,180791,Zona 16,1/16/20,6/3/20,139.00,3.00,2.00,171.00,14.608,-90.468
347,147901,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,99.00,14.608,-90.468
344,454116,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,370.00,14.608,-90.468
342,145000,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,150.00,14.568,-90.461
345,134484,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,106.00,14.597,-90.457
342,575000,Zona 14,1/16/20,6/3/20,139.00,4.00,4.00,575.00,14.568,-90.498
343,315000,Zona 14,1/16/20,6/3/20,139.00,4.00,4.00,307.00,14.568,-90.498
343,380000,Zona 16,1/16/20,6/3/20,139.00,4.00,7.00,270.00,14.607,-90.471
345,129635,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,106.00,14.607,-90.471
343,1375000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,625.00,14.607,-90.471
345,178878,Zona 16,1/16/20,6/3/20,139.00,3.00,2.00,166.00,14.608,-90.468
341,308530,Zona 15,1/16/20,6/3/20,139.00,1.00,2.00,152.00,14.598,-90.493
343,530000,Zona 14,1/16/20,6/3/20,139.00,2.00,3.00,340.00,14.581,-90.512
343,1500000,Zona 15,1/16/20,6/3/20,139.00,4.00,5.00,1200.00,14.577,-90.476
341,387800,Zona 15,1/16/20,6/3/20,139.00,3.00,3.00,198.00,14.598,-90.493
343,79778,Zona 15,1/16/20,6/3/20,139.00,1.00,1.00,32.00,14.598,-90.493
344,305000,Zona 15,1/16/20,6/3/20,139.00,3.00,4.00,307.00,14.573,-90.482
342,700000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,580.00,14.608,-90.468
9,201299,Zona 16,2/14/20,5/19/20,95.00,4.00,5.00,231.00,14.601,-90.452
5,185000,Zona 16,5/11/20,5/11/20,0.00,3.00,2.00,166.63,14.606,-90.472
16,207792,Zona 16,9/6/19,5/6/20,243.00,4.00,3.00,250.00,14.619,-90.458
12,110390,Zona 18,4/25/20,4/25/20,0.00,3.00,3.00,250.00,14.67,-90.465
6,9740,Zona 18,4/25/20,4/25/20,0.00,3.00,1.00,55.00,14.664,-90.46
4,125000,Zona 16,4/25/20,4/25/20,0.00,2.00,1.00,65.00,14.602,-90.45
5,110390,Zona 2,4/24/20,4/24/20,0.00,5.00,3.00,120.00,14.671,-90.5
7,425000,Zona 16,4/24/20,4/24/20,0.00,3.00,3.00,500.00,14.612,-90.471
5,324675,Zona 2,4/24/20,4/24/20,0.00,6.00,3.00,640.00,14.659,-90.509
11,56299,Zona 18,4/20/20,4/20/20,0.00,3.00,2.00,73.00,14.687,-90.457
5,129870,Zona 18,4/14/20,4/14/20,0.00,9.00,4.00,320.00,14.669,-90.454
7,24026,Zona 18,4/12/20,4/12/20,0.00,3.00,1.00,172.00,14.669,-90.454
6,34416,Zona 18,4/10/20,4/10/20,0.00,2.00,1.00,51.00,14.668,-90.456
10,61688,Zona 18,12/17/19,3/18/20,92.00,3.00,3.00,150.00,14.651,-90.433
5,94156,Zona 6,3/18/20,3/18/20,0.00,6.00,2.00,120.00,14.684,-90.488
9,107532,Zona 18,12/18/19,3/18/20,91.00,3.00,3.00,155.00,14.68,-90.465
10,250000,Zona 6,12/17/19,3/17/20,91.00,3.00,2.00,216.00,14.684,-90.488
5,35714,Zona 18,3/6/20,3/6/20,0.00,3.00,1.00,60.00,14.664,-90.459
4,33766,Zona 18,3/5/20,3/5/20,0.00,2.00,1.00,105.00,14.669,-90.454
346,421522,Zona 16,1/16/20,6/3/20,139.00,4.00,4.00,329.00,14.607,-90.471
345,137437,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,185.00,14.599,-90.454
279,205195,Zona 16,1/16/20,6/3/20,139.00,3.00,5.00,233.00,14.603,-90.452
283,447000,Zona 16,1/16/20,6/3/20,139.00,4.00,4.00,370.00,14.607,-90.471
283,199000,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,160.00,14.61,-90.466
282,113672,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,106.00,14.607,-90.471
279,194805,Zona 16,1/16/20,6/3/20,139.00,4.00,3.00,266.00,14.607,-90.471
279,130000,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,125.00,14.607,-90.471
281,225000,Zona 16,1/16/20,6/3/20,139.00,2.00,4.00,136.00,14.611,-90.482
282,192674,Zona 16,1/16/20,6/3/20,139.00,3.00,2.00,131.00,14.608,-90.468
281,114000,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,141.00,14.595,-90.457
281,415000,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,370.00,14.608,-90.468
281,410000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,370.00,14.607,-90.466
282,415000,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,353.00,14.609,-90.471
281,266872,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,160.00,14.607,-90.471
283,103847,Zona 16,1/16/20,6/3/20,139.00,1.00,1.00,79.00,14.603,-90.472
282,790000,Zona 16,1/16/20,6/3/20,139.00,4.00,4.00,427.00,14.607,-90.471
279,469486,Zona 16,1/16/20,6/3/20,139.00,3.00,3.00,228.00,14.607,-90.471
282,193140,Zona 16,1/16/20,6/3/20,139.00,1.00,2.00,121.00,14.611,-90.484
281,395600,Zona 16,1/16/20,6/3/20,139.00,2.00,3.00,195.00,14.607,-90.471
280,350650,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,273.00,14.607,-90.49
279,125000,Zona 1,1/16/20,6/3/20,139.00,3.00,2.00,208.00,14.651,-90.503
285,330700,Zona 1,1/16/20,6/3/20,139.00,2.00,3.00,178.00,14.636,-90.505
281,170004,Zona 16,1/16/20,6/3/20,139.00,2.00,2.00,124.00,14.607,-90.49
281,550000,Zona 16,1/16/20,6/3/20,139.00,3.00,4.00,369.00,14.61,-90.48
281,796000,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,588.00,14.612,-90.463
281,480000,Zona 5,1/16/20,6/3/20,139.00,3.00,5.00,612.00,14.611,-90.502
281,180791,Zona 17,1/16/20,6/3/20,139.00,3.00,2.00,196.00,14.625,-90.462
282,116417,Zona 16,1/16/20,6/3/20,139.00,2.00,1.00,106.00,14.608,-90.468
281,1070843,Zona 16,1/16/20,6/3/20,139.00,4.00,5.00,436.00,14.607,-90.471
10,142817,Zona 16,7/10/19,4/23/20,288.00,3.00,2.00,81.00,14.607,-90.47
12,650000,Zona 16,1/16/20,5/20/20,125.00,5.00,5.00,830.00,14.594,-90.465
22,263000,Zona 16,1/10/20,4/29/20,110.00,3.00,3.00,240.00,14.606,-90.468
9,1050,Zona 15,6/3/20,6/3/20,0.00,3.00,3.00,100.00,14.595,-90.495
6,36364,,6/2/20,6/2/20,0.00,3.00,2.00,65.00,14.519,-90.408
9,800000,Zona 14,2/25/20,5/26/20,91.00,4.00,5.00,750.00,14.528,-90.46
9,621000,Zona 14,11/19/19,5/26/20,189.00,4.00,4.00,440.00,14.564,-90.479
9,337000,Zona 16,5/24/20,5/25/20,1.00,3.00,4.00,313.00,14.556,-90.45
5,110000,Zona 16,5/22/20,5/22/20,0.00,3.00,2.00,180.00,14.544,-90.41
5,79999,Zona 14,5/22/20,5/22/20,0.00,1.00,1.00,80.00,14.531,-90.465
5,17532,Zona 6,4/15/20,4/15/20,0.00,2.00,1.00,34.00,14.703,-90.498
6,35883,Zona 6,5/31/20,5/31/20,0.00,2.00,1.00,51.00,14.703,-90.498
6,223117,Zona 14,5/21/20,5/21/20,0.00,3.00,3.00,194.00,14.548,-90.467
5,107143,Zona 16,5/21/20,5/21/20,0.00,3.00,2.00,200.00,14.544,-90.41
5,56299,Zona 6,5/31/20,5/31/20,0.00,3.00,2.00,88.00,14.703,-90.498
7,125000,Zona 16,5/19/20,5/20/20,1.00,3.00,3.00,193.00,14.551,-90.455
6,225000,Zona 16,5/17/20,5/17/20,0.00,3.00,5.00,380.00,14.556,-90.455
10,29221,,2/10/20,5/17/20,97.00,3.00,2.00,250.00,14.667,-90.358
39,240000,Zona 15,5/17/20,6/3/20,17.00,3.00,3.00,281.00,14.566,-90.441
5,210000,Zona 14,5/13/20,5/13/20,0.00,4.00,4.00,260.00,14.516,-90.473
5,77792,Zona 15,5/13/20,5/13/20,0.00,3.00,2.00,112.00,14.575,-90.48
5,150000,Zona 16,5/12/20,5/12/20,0.00,4.00,3.00,250.00,14.539,-90.446
9,195000,Zona 1 de Mixco,11/12/19,5/12/20,182.00,5.00,5.00,500.00,14.628,-90.615
227,110390,Zona 15,2/11/20,6/3/20,113.00,3.00,4.00,165.00,14.542,-90.432
5,95000,Zona 16,5/9/20,5/9/20,0.00,3.00,2.00,126.00,14.544,-90.41
5,64935,Zona 16,5/9/20,5/9/20,0.00,3.00,2.00,118.63,14.544,-90.41
7,71429,Zona 16,5/9/20,5/28/20,19.00,3.00,2.00,130.79,14.544,-90.41
7,160000,Zona 14,5/9/20,5/10/20,1.00,4.00,4.00,280.00,14.518,-90.48
5,480000,Zona 14,5/7/20,5/7/20,0.00,3.00,4.00,503.00,14.532,-90.47
6,225000,Zona 16,5/7/20,5/7/20,0.00,3.00,2.00,348.00,14.53,-90.444
281,285000,Zona 15,1/16/20,6/3/20,139.00,3.00,5.00,245.00,14.566,-90.477
6,990000,Zona 16,5/13/20,5/14/20,1.00,4.00,5.00,1000.00,14.565,-90.467
7,280000,Zona 16,5/5/20,5/6/20,1.00,4.00,3.00,489.00,14.551,-90.455
5,98000,Zona 14,5/4/20,5/4/20,0.00,3.00,2.00,200.00,14.505,-90.463
9,194805,Zona 18,10/2/19,5/14/20,225.00,3.00,2.00,100.00,14.664,-90.419
6,29221,Zona 18,4/7/20,5/8/20,31.00,3.00,1.00,320.00,14.669,-90.454
7,58442,Zona 18,4/7/20,4/21/20,14.00,3.00,1.00,105.00,14.669,-90.454
6,77013,Zona 18,3/12/20,3/12/20,0.00,3.00,3.00,133.00,14.687,-90.458
6,73117,Zona 18,3/12/20,3/12/20,0.00,3.00,3.00,124.00,14.687,-90.458
5,66182,Zona 18,3/12/20,3/12/20,0.00,3.00,3.00,106.00,14.687,-90.458
5,52857,Zona 18,3/12/20,3/12/20,0.00,3.00,2.00,73.00,14.687,-90.458
281,127273,Zona 17,1/16/20,6/3/20,139.00,4.00,3.00,325.00,14.647,-90.464
281,255000,Zona 17,1/16/20,6/3/20,139.00,3.00,4.00,228.00,14.628,-90.456
4,58442,Zona 11,6/2/20,6/2/20,0.00,1.00,5.00,52.44,14.607,-90.568
9,370000,Zona 15,3/3/20,6/2/20,91.00,3.00,3.00,280.00,14.585,-90.5
5,101299,Zona 14,6/2/20,6/2/20,0.00,3.00,3.00,129.00,14.562,-90.499
5,123377,,6/2/20,6/2/20,0.00,4.00,2.00,282.00,14.544,-90.41
6,122078,Zona 11,6/2/20,6/2/20,0.00,3.00,2.00,79.00,14.604,-90.559
5,41558,Zona 6,5/31/20,5/31/20,0.00,3.00,1.00,96.00,14.703,-90.498
6,175000,,5/30/20,5/30/20,0.00,3.00,4.00,270.00,14.541,-90.405
5,126623,Zona 14,5/30/20,5/30/20,0.00,3.00,4.00,312.00,14.524,-90.447
5,165000,Zona 16,5/16/20,5/16/20,0.00,3.00,3.00,276.90,14.553,-90.459
4,18831,,5/14/20,5/14/20,0.00,4.00,1.00,29.00,14.667,-90.358
10,42286,,2/8/20,5/13/20,95.00,3.00,1.00,54.00,14.534,-90.399
11,142000,Zona 16,2/4/20,5/13/20,99.00,2.00,2.00,98.90,14.558,-90.461
12,95000,Zona 16,5/12/20,5/12/20,0.00,3.00,3.00,180.00,14.544,-90.41
5,47727,Zona 16,5/11/20,5/11/20,0.00,3.00,2.00,65.00,14.544,-90.41
9,115000,Zona 16,2/5/20,5/6/20,91.00,2.00,2.00,113.00,14.592,-90.455
9,240000,Zona 14,1/31/20,5/1/20,91.00,4.00,4.00,300.00,14.548,-90.467
6,266234,Zona 16,5/1/20,5/1/20,0.00,2.00,2.00,1166.00,14.544,-90.41
13,95000,Zona 16,1/23/20,4/30/20,98.00,3.00,2.00,172.00,14.523,-90.438
5,98701,Zona 7 de Mixco,4/30/20,4/30/20,0.00,3.00,2.00,96.00,14.644,-90.598
5,81169,,4/30/20,4/30/20,0.00,4.00,4.00,280.00,14.545,-90.378
5,103896,Zona 16,4/29/20,4/29/20,0.00,3.00,2.00,160.00,14.544,-90.41
78,268571,Zona 19,4/28/20,6/3/20,36.00,4.00,4.00,171.00,14.658,-90.577
5,162338,Zona 16,4/23/20,4/23/20,0.00,3.00,2.00,216.00,14.548,-90.456
12,16234,Zona 11 de Mixco,4/23/20,5/26/20,33.00,2.00,1.00,34.00,14.702,-90.529
6,12831,Zona 6,4/23/20,4/23/20,0.00,2.00,1.00,70.00,14.703,-90.498
6,48701,,5/13/20,5/13/20,0.00,3.00,2.00,79.00,14.727,-90.381
11,850000,Zona 15,4/17/20,5/1/20,14.00,5.00,7.00,1152.00,14.56,-90.47
6,34416,,5/7/20,5/7/20,0.00,3.00,1.00,52.00,14.667,-90.358
23,168701,Zona 5 de Mixco,4/13/20,4/14/20,1.00,3.00,3.00,1322.00,14.671,-90.559
8,46753,Zona 16,4/14/20,4/14/20,0.00,3.00,2.00,105.00,14.544,-90.41
6,12987,,4/11/20,4/11/20,0.00,3.00,1.00,52.00,14.728,-90.381
5,110000,Zona 14,4/8/20,4/8/20,0.00,3.00,2.00,230.00,14.523,-90.445
15,30519,Zona 6 de Mixco,3/14/20,4/7/20,24.00,2.00,1.00,49.00,14.698,-90.577
23,246753,Zona 16,12/25/19,6/1/20,159.00,10.00,3.00,470.00,14.544,-90.41
15,127273,Zona 4 de Mixco,12/19/19,5/18/20,151.00,5.00,3.00,180.00,14.657,-90.556
4,150000,Zona 16,4/4/20,4/4/20,0.00,4.00,3.00,340.00,14.544,-90.41
6,28571,,5/26/20,5/26/20,0.00,2.00,1.00,52.00,14.723,-90.367
5,47727,Zona 16,3/31/20,3/31/20,0.00,3.00,2.00,65.00,14.544,-90.41
9,215000,,9/16/19,5/23/20,250.00,2.00,2.00,25.00,14.633,-90.599
9,181818,Zona 7 de Mixco,10/4/19,5/21/20,230.00,4.00,4.00,204.00,14.647,-90.606
9,210000,Zona 7 de Mixco,10/28/19,5/4/20,189.00,4.00,3.00,204.00,14.642,-90.598
5,133766,Zona 7 de Mixco,5/4/20,5/4/20,0.00,3.00,2.00,198.00,14.643,-90.606
6,149351,Zona 2 de Mixco,5/4/20,5/4/20,0.00,3.00,2.00,250.00,14.631,-90.593
7,53896,Zona 6 de Mixco,5/2/20,5/19/20,17.00,3.00,1.00,105.00,14.663,-90.596
5,142351,Zona 1 de Mixco,5/1/20,5/1/20,0.00,3.00,2.00,175.00,14.632,-90.603
9,98000,Zona 2 de Mixco,5/1/20,5/25/20,24.00,3.00,2.00,116.00,14.634,-90.593
7,115000,Zona 7 de Mixco,4/24/20,4/24/20,0.00,3.00,2.00,90.00,14.644,-90.598
7,215000,Zona 7 de Mixco,4/24/20,4/24/20,0.00,3.00,2.00,225.00,14.644,-90.598
5,225000,Zona 7 de Mixco,4/24/20,4/24/20,0.00,3.00,2.00,160.00,14.67,-90.617
6,191558,Zona 7 de Mixco,4/23/20,4/23/20,0.00,4.00,5.00,244.00,14.643,-90.599
9,205000,Zona 7 de Mixco,4/22/20,5/1/20,9.00,2.00,2.00,2862.00,14.632,-90.599
5,275000,Zona 3 de Mixco,4/21/20,4/21/20,0.00,3.00,2.00,523.00,14.633,-90.576
5,90260,Zona 7 de Mixco,4/14/20,4/14/20,0.00,5.00,3.00,230.00,14.668,-90.618
6,103247,Zona 7 de Mixco,4/13/20,4/13/20,0.00,3.00,2.00,120.00,14.638,-90.595
8,90000,Zona 7 de Mixco,4/13/20,4/28/20,15.00,2.00,1.00,89.00,14.643,-90.599
8,180000,Zona 7 de Mixco,4/13/20,5/30/20,47.00,3.00,3.00,232.00,14.648,-90.607
6,123377,Zona 1 de Mixco,4/13/20,4/13/20,0.00,3.00,4.00,250.00,14.614,-90.605
5,207792,Zona 3 de Mixco,4/13/20,4/13/20,0.00,3.00,4.00,236.31,14.633,-90.579
7,157143,Zona 1 de Mixco,4/13/20,4/13/20,0.00,5.00,5.00,400.00,14.614,-90.605
8,123377,Zona 1 de Mixco,4/13/20,4/13/20,0.00,3.00,4.00,250.00,14.614,-90.605
15,235000,Zona 7 de Mixco,2/8/20,5/11/20,93.00,5.00,3.00,275.00,14.644,-90.598
5,142727,Zona 7 de Mixco,4/9/20,4/9/20,0.00,3.00,2.00,206.00,14.643,-90.599
11,107792,Zona 7 de Mixco,12/6/19,3/31/20,116.00,4.00,4.00,170.00,14.65,-90.604
6,118052,,3/30/20,3/30/20,0.00,3.00,3.00,171.00,14.633,-90.599
4,90909,Zona 7 de Mixco,3/30/20,3/30/20,0.00,3.00,2.00,74.00,14.638,-90.595
5,155844,Zona 7 de Mixco,3/30/20,3/30/20,0.00,3.00,3.00,183.00,14.636,-90.6
6,110390,,3/30/20,3/30/20,0.00,3.00,2.00,145.00,14.633,-90.599
5,131818,,3/30/20,3/30/20,0.00,3.00,4.00,188.00,14.633,-90.599
5,233766,Zona 7 de Mixco,3/30/20,3/30/20,0.00,3.00,3.00,270.00,14.643,-90.599
130,170000,Zona 8 de Mixco,3/30/20,6/3/20,65.00,4.00,4.00,230.00,14.609,-90.592
9,64805,Zona 7 de Mixco,9/7/19,3/28/20,203.00,4.00,2.00,113.00,14.656,-90.601
143,3500000,Zona 1 de Mixco,3/24/20,6/3/20,71.00,3.00,6.00,1050.00,14.623,-90.612
5,74026,Zona 11 de Mixco,3/23/20,3/23/20,0.00,4.00,3.00,160.00,14.687,-90.551
5,96974,Zona 7 de Mixco,11/18/19,3/23/20,126.00,4.00,2.00,99.00,14.645,-90.592
10,64805,Zona 7 de Mixco,7/17/19,3/19/20,246.00,4.00,2.00,113.00,14.656,-90.601
5,146753,Zona 1 de Mixco,3/18/20,3/18/20,0.00,3.00,3.00,175.00,14.628,-90.615
5,112442,Zona 1 de Mixco,3/18/20,3/18/20,0.00,3.00,2.00,101.00,14.628,-90.615
4,142857,Zona 7 de Mixco,3/12/20,3/12/20,0.00,3.00,3.00,190.00,14.647,-90.605
5,146753,,3/12/20,3/12/20,0.00,3.00,2.00,175.00,14.633,-90.599
5,103247,,3/12/20,3/12/20,0.00,3.00,2.00,170.00,14.633,-90.599
5,191558,Zona 7 de Mixco,3/12/20,3/12/20,0.00,3.00,3.00,244.00,14.643,-90.599
7,136364,Zona 7 de Mixco,3/11/20,3/11/20,0.00,3.00,2.00,155.00,14.644,-90.598
167,200000,Zona 1 de Mixco,3/11/20,6/3/20,84.00,3.00,2.00,458.00,14.628,-90.614
5,97403,Zona 7 de Mixco,3/10/20,3/10/20,0.00,3.00,3.00,178.00,14.646,-90.606
12,97403,Zona 6 de Mixco,3/9/20,3/10/20,1.00,5.00,2.00,260.00,14.67,-90.581
5,103896,Zona 7 de Mixco,3/10/20,3/10/20,0.00,3.00,3.00,164.00,14.643,-90.599
5,148000,,3/5/20,3/5/20,0.00,3.00,3.00,107.00,14.633,-90.599
26,80519,Zona 4 de Mixco,3/3/20,4/28/20,56.00,3.00,2.00,67.00,14.655,-90.567
8,70130,Zona 7 de Mixco,11/6/19,5/6/20,182.00,4.00,2.00,88.00,14.656,-90.601
5,95455,Zona 7 de Mixco,10/23/19,2/17/20,117.00,3.00,2.00,74.00,14.637,-90.596
278,127650,Zona 3 de Mixco,1/16/20,6/3/20,139.00,3.00,2.00,76.00,14.636,-90.567
277,110390,Zona 6 de Mixco,1/16/20,6/3/20,139.00,4.00,3.00,242.00,14.669,-90.599
277,103247,Zona 4 de Mixco,1/16/20,6/3/20,139.00,4.00,2.00,87.00,14.665,-90.557
275,96234,Zona 7 de Mixco,1/16/20,6/3/20,139.00,3.00,2.00,138.00,14.635,-90.598
278,1200000,Zona 7 de Mixco,1/16/20,6/3/20,139.00,3.00,3.00,1500.00,14.65,-90.617
275,207200,Zona 7 de Mixco,1/16/20,6/3/20,139.00,3.00,3.00,205.00,14.635,-90.598
274,207200,Zona 7 de Mixco,1/16/20,6/3/20,139.00,3.00,3.00,205.00,14.635,-90.598
273,125000,Zona 8 de Mixco,1/16/20,6/3/20,139.00,4.00,3.00,390.00,14.609,-90.593
273,116000,Zona 7 de Mixco,1/16/20,6/3/20,139.00,3.00,3.00,175.00,14.635,-90.598
